fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-01-10,WN,WN,WN,2353,WN,N7822A,2353,13232,MDW,"Chicago, IL",10397,ATL,"Atlanta, GA",535,534,-1,16,550,814,4,830,818,-12,0,,0,N,115,104,84,1,591,,,,,,,,,
2018-01-10,WN,WN,WN,5992,WN,N8520Q,5992,13232,MDW,"Chicago, IL",10397,ATL,"Atlanta, GA",925,941,16,10,951,1211,8,1215,1219,4,0,,0,N,110,98,80,1,591,,,,,,,,,
2018-01-10,WN,WN,WN,347,WN,N8715Q,347,13232,MDW,"Chicago, IL",10423,AUS,"Austin, TX",1910,1928,18,14,1942,2217,5,2155,2222,27,0,,0,N,165,174,155,1,972,6,0,9,0,12,,,,
2018-01-10,WN,WN,WN,657,WN,N8694E,657,13232,MDW,"Chicago, IL",10423,AUS,"Austin, TX",850,850,0,15,905,1120,5,1135,1125,-10,0,,0,N,165,155,135,1,972,,,,,,,,,
2018-01-10,WN,WN,WN,656,WN,N7726A,656,13232,MDW,"Chicago, IL",10529,BDL,"Hartford, CT",1355,1405,10,20,1425,1701,33,1650,1734,44,0,,0,N,115,149,96,1,777,7,0,34,0,3,,,,
2018-01-10,WN,WN,WN,1417,WN,N746SW,1417,13232,MDW,"Chicago, IL",10529,BDL,"Hartford, CT",2155,2153,-2,8,2201,31,4,50,35,-15,0,,0,N,115,102,90,1,777,,,,,,,,,
2018-01-10,WN,WN,WN,163,WN,N7747C,163,13232,MDW,"Chicago, IL",10599,BHM,"Birmingham, AL",2015,2028,13,7,2035,2159,2,2155,2201,6,0,,0,N,100,93,84,1,570,,,,,,,,,
2018-01-10,WN,WN,WN,299,WN,N769SW,299,13232,MDW,"Chicago, IL",10599,BHM,"Birmingham, AL",1400,1414,14,19,1433,1555,2,1540,1557,17,0,,0,N,100,103,82,1,570,14,0,3,0,0,,,,
2018-01-10,WN,WN,WN,283,WN,N232WN,283,13232,MDW,"Chicago, IL",10693,BNA,"Nashville, TN",2015,2021,6,9,2030,2131,4,2140,2135,-5,0,,0,N,85,74,61,1,395,,,,,,,,,
2018-01-10,WN,WN,WN,848,WN,N8617E,848,13232,MDW,"Chicago, IL",10693,BNA,"Nashville, TN",1700,1714,14,8,1722,1822,5,1820,1827,7,0,,0,N,80,73,60,1,395,,,,,,,,,
2018-01-10,WN,WN,WN,1399,WN,N284WN,1399,13232,MDW,"Chicago, IL",10693,BNA,"Nashville, TN",545,541,-4,10,551,651,5,710,656,-14,0,,0,N,85,75,60,1,395,,,,,,,,,
2018-01-10,WN,WN,WN,1626,WN,N216WR,1626,13232,MDW,"Chicago, IL",10693,BNA,"Nashville, TN",1245,1246,1,11,1257,1355,5,1405,1400,-5,0,,0,N,80,74,58,1,395,,,,,,,,,
2018-01-10,WN,WN,WN,1687,WN,N286WN,1687,13232,MDW,"Chicago, IL",10693,BNA,"Nashville, TN",755,750,-5,10,800,903,7,915,910,-5,0,,0,N,80,80,63,1,395,,,,,,,,,
2018-01-10,WN,WN,WN,149,WN,N8547V,149,13232,MDW,"Chicago, IL",10721,BOS,"Boston, MA",1400,1407,7,30,1437,1720,8,1715,1728,13,0,,0,N,135,141,103,1,861,,,,,,,,,
2018-01-10,WN,WN,WN,408,WN,N289CT,408,13232,MDW,"Chicago, IL",10721,BOS,"Boston, MA",610,601,-9,11,612,859,13,925,912,-13,0,,0,N,135,131,107,1,861,,,,,,,,,
2018-01-10,WN,WN,WN,448,WN,N416WN,448,13232,MDW,"Chicago, IL",10721,BOS,"Boston, MA",2200,2157,-3,8,2205,46,5,115,51,-24,0,,0,N,135,114,101,1,861,,,,,,,,,
2018-01-10,WN,WN,WN,1533,WN,N7816B,1533,13232,MDW,"Chicago, IL",10792,BUF,"Buffalo, NY",2215,2211,-4,7,2218,22,5,40,27,-13,0,,0,N,85,76,64,1,468,,,,,,,,,
2018-01-10,WN,WN,WN,5537,WN,N485WN,5537,13232,MDW,"Chicago, IL",10792,BUF,"Buffalo, NY",1400,1405,5,14,1419,1622,3,1625,1625,0,0,,0,N,85,80,63,1,468,,,,,,,,,
2018-01-10,WN,WN,WN,469,WN,N8699A,469,13232,MDW,"Chicago, IL",10821,BWI,"Baltimore, MD",1800,1901,61,12,1913,2129,3,2045,2132,47,0,,0,N,105,91,76,1,611,0,0,0,0,47,,,,
2018-01-10,WN,WN,WN,522,WN,N700GS,522,13232,MDW,"Chicago, IL",10821,BWI,"Baltimore, MD",2210,2211,1,16,2227,40,3,55,43,-12,0,,0,N,105,92,73,1,611,,,,,,,,,
2018-01-10,WN,WN,WN,1211,WN,N243WN,1211,13232,MDW,"Chicago, IL",10821,BWI,"Baltimore, MD",1915,2011,56,10,2021,2241,2,2155,2243,48,0,,0,N,100,92,80,1,611,43,0,0,0,5,,,,
2018-01-10,WN,WN,WN,1482,WN,N713SW,1482,13232,MDW,"Chicago, IL",10821,BWI,"Baltimore, MD",2045,2045,0,12,2057,2317,6,2325,2323,-2,0,,0,N,100,98,80,1,611,,,,,,,,,
2018-01-10,WN,WN,WN,1583,WN,N427WN,1583,13232,MDW,"Chicago, IL",10821,BWI,"Baltimore, MD",525,519,-6,7,526,746,35,810,821,11,0,,0,N,105,122,80,1,611,,,,,,,,,
2018-01-10,WN,WN,WN,1972,WN,N782SA,1972,13232,MDW,"Chicago, IL",10821,BWI,"Baltimore, MD",755,809,14,9,818,1038,4,1035,1042,7,0,,0,N,100,93,80,1,611,,,,,,,,,
2018-01-11,DL,DL,DL,1903,DL,N328DN,1903,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",859,917,18,24,941,1140,7,1150,1147,-3,0,,0,N,171,150,119,1,762,,,,,,,,,
2018-01-11,DL,DL,DL,1904,DL,N870DN,1904,11697,FLL,"Fort Lauderdale, FL",11433,DTW,"Detroit, MI",800,757,-3,16,813,1035,6,1104,1041,-23,0,,0,N,184,164,142,1,1127,,,,,,,,,
2018-01-11,DL,DL,DL,1905,DL,N331DN,1905,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",945,943,-2,15,958,1058,6,1115,1104,-11,0,,0,N,90,81,60,1,404,,,,,,,,,
2018-01-11,DL,DL,DL,1905,DL,N331DN,1905,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",1220,1220,0,14,1234,1338,11,1356,1349,-7,0,,0,N,96,89,64,1,404,,,,,,,,,
2018-01-11,DL,DL,DL,1906,DL,N359NB,1906,11433,DTW,"Detroit, MI",10821,BWI,"Baltimore, MD",1355,1351,-4,9,1400,1503,4,1532,1507,-25,0,,0,N,97,76,63,1,409,,,,,,,,,
2018-01-11,DL,DL,DL,1907,DL,N326DN,1907,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",2000,2007,7,35,2042,2241,5,2234,2246,12,0,,0,N,154,159,119,1,946,,,,,,,,,
2018-01-11,DL,DL,DL,1908,DL,N180DN,1908,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",2255,2254,-1,13,2307,703,13,722,716,-6,0,,0,N,327,322,296,1,2475,,,,,,,,,
2018-01-11,DL,DL,DL,1909,DL,N966DL,1909,10397,ATL,"Atlanta, GA",12266,IAH,"Houston, TX",1638,1632,-6,20,1652,2017,11,1800,2028,,0,,1,N,142,,,1,689,,,,,,,,,
2018-01-11,DL,DL,DL,1909,DL,N966DL,1909,12266,IAH,"Houston, TX",10397,ATL,"Atlanta, GA",1840,2110,150,15,2125,2349,7,2144,2356,132,0,,0,N,124,106,84,1,689,0,2,0,0,130,,,,
2018-01-11,DL,DL,DL,1910,DL,N947DN,1910,13487,MSP,"Minneapolis, MN",14492,RDU,"Raleigh/Durham, NC",2030,2136,66,9,2145,58,3,6,101,55,0,,0,N,156,145,133,1,980,51,0,0,0,4,2049,17,17,
2018-01-11,DL,DL,DL,1911,DL,N976DL,1911,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",2226,2228,2,29,2257,2349,7,2355,2356,1,0,,0,N,149,148,112,1,731,,,,,,,,,
2018-01-11,DL,DL,DL,1912,DL,N934DL,1912,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",1138,1132,-6,17,1149,1238,5,1301,1243,-18,0,,0,N,143,131,109,1,696,,,,,,,,,
2018-01-11,DL,DL,DL,1912,DL,N934DL,1912,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",1341,1335,-6,16,1351,1616,10,1641,1626,-15,0,,0,N,120,111,85,1,696,,,,,,,,,
2018-01-11,DL,DL,DL,1913,DL,N3767,1913,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",2115,2132,17,21,2153,19,3,7,22,15,0,,0,N,232,230,206,1,1448,7,0,0,0,8,,,,
2018-01-11,DL,DL,DL,1914,DL,N312DN,1914,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",1259,1259,0,17,1316,1517,9,1544,1526,-18,0,,0,N,165,147,121,1,762,,,,,,,,,
2018-01-11,DL,DL,DL,1915,DL,N916DN,1915,13487,MSP,"Minneapolis, MN",10397,ATL,"Atlanta, GA",1130,1130,0,38,1208,1526,7,1510,1533,23,0,,0,N,160,183,138,1,907,0,0,23,0,0,,,,
2018-01-11,DL,DL,DL,1916,DL,N910DN,1916,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",1100,1053,-7,21,1114,1154,5,1233,1159,-34,0,,0,N,213,186,160,1,1199,,,,,,,,,
2018-01-11,DL,DL,DL,1916,DL,N910DN,1916,11292,DEN,"Denver, CO",10397,ATL,"Atlanta, GA",1313,1319,6,19,1338,1804,9,1803,1813,10,0,,0,N,170,174,146,1,1199,,,,,,,,,
2018-01-11,DL,DL,DL,1918,DL,N6710E,1918,14908,SNA,"Santa Ana, CA",10397,ATL,"Atlanta, GA",830,824,-6,12,836,1516,13,1539,1529,-10,0,,0,N,249,245,220,1,1919,,,,,,,,,
2018-01-11,DL,DL,DL,1919,DL,N323NB,1919,12953,LGA,"New York, NY",13487,MSP,"Minneapolis, MN",815,806,-9,22,828,1024,7,1036,1031,-5,0,,0,N,201,205,176,1,1020,,,,,,,,,
2018-01-11,DL,DL,DL,1920,DL,N976DL,1920,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",922,915,-7,19,934,1113,4,1130,1117,-13,0,,0,N,128,122,99,1,746,,,,,,,,,
2018-01-11,DL,DL,DL,1920,DL,N976DL,1920,11618,EWR,"Newark, NJ",10397,ATL,"Atlanta, GA",1210,1203,-7,10,1213,1410,7,1447,1417,-30,0,,0,N,157,134,117,1,746,,,,,,,,,
2018-01-11,DL,DL,DL,1921,DL,N879DN,1921,11433,DTW,"Detroit, MI",14107,PHX,"Phoenix, AZ",844,841,-3,19,900,1043,6,1131,1049,-42,0,,0,N,287,248,223,1,1671,,,,,,,,,
2018-01-11,DL,DL,DL,1921,DL,N879DN,1921,14107,PHX,"Phoenix, AZ",11433,DTW,"Detroit, MI",1300,1255,-5,18,1313,1841,8,1852,1849,-3,0,,0,N,232,234,208,1,1671,,,,,,,,,
2018-01-11,DL,DL,DL,1922,DL,N815DN,1922,10397,ATL,"Atlanta, GA",14893,SMF,"Sacramento, CA",1518,1556,38,17,1613,1805,6,1744,1811,27,0,,0,N,326,315,292,1,2092,27,0,0,0,0,,,,
2018-01-11,DL,DL,DL,1923,DL,N369NW,1923,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",1336,1339,3,13,1352,1623,6,1702,1629,-33,0,,0,N,206,170,151,1,1096,,,,,,,,,
2018-01-11,DL,DL,DL,1924,DL,N802DN,1924,14679,SAN,"San Diego, CA",11433,DTW,"Detroit, MI",700,700,0,25,725,1420,13,1426,1433,7,0,,0,N,266,273,235,1,1956,,,,,,,,,
2018-01-11,DL,DL,DL,1925,DL,N343NW,1925,10721,BOS,"Boston, MA",13204,MCO,"Orlando, FL",800,800,0,26,826,1056,7,1130,1103,-27,0,,0,N,210,183,150,1,1121,,,,,,,,,
2018-01-11,UA,UA,UA,1797,UA,N472UA,1797,11618,EWR,"Newark, NJ",15304,TPA,"Tampa, FL",855,852,-3,44,936,1156,4,1153,1200,7,0,,0,N,178,188,140,1,997,,,,,,,,,
2018-01-11,UA,UA,UA,1796,UA,N28457,1796,11042,CLE,"Cleveland, OH",13930,ORD,"Chicago, IL",600,552,-8,26,618,617,11,637,628,-9,0,,0,N,97,96,59,1,316,,,,,,,,,
2018-01-11,UA,UA,UA,1795,UA,N849UA,1795,12266,IAH,"Houston, TX",11298,DFW,"Dallas/Fort Worth, TX",1504,1821,197,25,1846,1925,10,1620,1935,195,0,,0,N,76,74,39,1,224,0,2,0,0,193,,,,
2018-01-11,UA,UA,UA,1794,UA,N468UA,1794,11603,EUG,"Eugene, OR",14771,SFO,"San Francisco, CA",800,909,69,12,921,1032,7,942,1039,57,0,,0,N,102,90,71,1,451,0,0,57,0,0,,,,
2018-01-11,UA,UA,UA,1793,UA,N76504,1793,12266,IAH,"Houston, TX",14683,SAT,"San Antonio, TX",1805,2321,316,23,2344,17,22,1912,39,327,0,,0,N,67,78,33,1,191,316,0,11,0,0,,,,
2018-01-11,UA,UA,UA,1792,UA,N35407,1792,12266,IAH,"Houston, TX",14747,SEA,"Seattle, WA",1458,1602,64,44,1646,1921,8,1754,1929,95,0,,0,N,296,327,275,1,1874,64,0,31,0,0,,,,
2018-01-11,UA,UA,UA,1791,UA,N35236,1791,14908,SNA,"Santa Ana, CA",12266,IAH,"Houston, TX",735,729,-6,17,746,1232,5,1245,1237,-8,0,,0,N,190,188,166,1,1346,,,,,,,,,
2018-01-11,UA,UA,UA,1790,UA,N67812,1790,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",1451,1450,-1,27,1517,1740,3,1803,1743,-20,0,,0,N,192,173,143,1,1065,,,,,,,,,
2018-01-11,UA,UA,UA,1789,UA,N73406,1789,12266,IAH,"Houston, TX",15304,TPA,"Tampa, FL",2005,2008,3,20,2028,2307,6,2315,2313,-2,0,,0,N,130,125,99,1,787,,,,,,,,,
2018-01-11,UA,UA,UA,1788,UA,N31412,1788,13204,MCO,"Orlando, FL",12266,IAH,"Houston, TX",1150,1145,-5,10,1155,1256,4,1329,1300,-29,0,,0,N,159,135,121,1,854,,,,,,,,,
2018-01-11,UA,UA,UA,1787,UA,N486UA,1787,14771,SFO,"San Francisco, CA",11603,EUG,"Eugene, OR",1800,1813,13,23,1836,1946,3,1936,1949,13,0,,0,N,96,96,70,1,451,,,,,,,,,
2018-01-11,UA,UA,UA,1785,UA,N491UA,1785,12264,IAD,"Washington, DC",11697,FLL,"Fort Lauderdale, FL",830,824,-6,13,837,1045,2,1110,1047,-23,0,,0,N,160,143,128,1,901,,,,,,,,,
2018-01-11,UA,UA,UA,1784,UA,N41135,1784,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",610,604,-6,17,621,833,10,908,843,-25,0,,0,N,178,159,132,1,937,,,,,,,,,
2018-01-11,UA,UA,UA,1783,UA,N38268,1783,11618,EWR,"Newark, NJ",15304,TPA,"Tampa, FL",1500,1552,52,15,1607,1822,4,1802,1826,24,0,,0,N,182,154,135,1,997,24,0,0,0,0,,,,
2018-01-11,UA,UA,UA,1782,UA,N497UA,1782,10713,BOI,"Boise, ID",11292,DEN,"Denver, CO",655,649,-6,9,658,812,4,853,816,-37,0,,0,N,118,87,74,1,649,,,,,,,,,
2018-01-11,UA,UA,UA,1781,UA,N15710,1781,12266,IAH,"Houston, TX",14893,SMF,"Sacramento, CA",940,937,-3,28,1005,1157,4,1202,1201,-1,0,,0,N,262,264,232,1,1609,,,,,,,,,
2018-01-11,UA,UA,UA,1779,UA,N855UA,1779,10821,BWI,"Baltimore, MD",11292,DEN,"Denver, CO",1608,1557,-11,12,1609,1742,12,1817,1754,-23,0,,0,N,249,237,213,1,1491,,,,,,,,,
2018-01-11,UA,UA,UA,1779,UA,N436UA,1779,11292,DEN,"Denver, CO",10140,ABQ,"Albuquerque, NM",1915,1910,-5,12,1922,2013,5,2032,2018,-14,0,,0,N,77,68,51,1,349,,,,,,,,,
2018-01-11,UA,UA,UA,1778,UA,N76528,1778,14570,RNO,"Reno, NV",14771,SFO,"San Francisco, CA",1233,1235,2,19,1254,1348,7,1350,1355,5,0,,0,N,77,80,54,1,192,,,,,,,,,
2018-01-11,UA,UA,UA,1777,UA,N68452,1777,12266,IAH,"Houston, TX",12892,LAX,"Los Angeles, CA",1430,1537,67,37,1614,1737,9,1623,1746,83,0,,0,N,233,249,203,1,1379,0,8,16,0,59,,,,
2018-01-11,UA,UA,UA,1774,UA,N477UA,1774,11292,DEN,"Denver, CO",14100,PHL,"Philadelphia, PA",954,954,0,15,1009,1511,13,1524,1524,0,0,,0,N,210,210,182,1,1558,,,,,,,,,
2018-01-11,UA,UA,UA,1773,UA,N472UA,1773,11618,EWR,"Newark, NJ",14321,PWM,"Portland, ME",2148,2255,67,18,2313,2356,5,2306,1,55,0,,0,N,78,66,43,1,284,55,0,0,0,0,,,,
2018-01-11,UA,UA,UA,1772,UA,N30401,1772,12266,IAH,"Houston, TX",14683,SAT,"San Antonio, TX",755,909,74,13,922,1003,4,905,1007,62,0,,0,N,70,58,41,1,191,62,0,0,0,0,748,42,42,
2018-01-11,UA,UA,UA,1771,UA,N63899,1771,11292,DEN,"Denver, CO",11423,DSM,"Des Moines, IA",2027,2020,-7,15,2035,2250,5,2308,2255,-13,0,,0,N,101,95,75,1,589,,,,,,,,,
2018-01-11,UA,UA,UA,1770,UA,N62895,1770,11618,EWR,"Newark, NJ",13577,MYR,"Myrtle Beach, SC",1009,1002,-7,31,1033,1155,5,1208,1200,-8,0,,0,N,119,118,82,1,550,,,,,,,,,
2018-01-11,UA,UA,UA,1769,UA,N847UA,1769,14771,SFO,"San Francisco, CA",10800,BUR,"Burbank, CA",2025,2013,-12,19,2032,2120,3,2143,2123,-20,0,,0,N,78,70,48,1,326,,,,,,,,,
2018-01-11,UA,UA,UA,1768,UA,N444UA,1768,12266,IAH,"Houston, TX",15304,TPA,"Tampa, FL",1155,1152,-3,13,1205,1445,3,1503,1448,-15,0,,0,N,128,116,100,1,787,,,,,,,,,
2018-01-11,UA,UA,UA,1768,UA,N27246,1768,13204,MCO,"Orlando, FL",12266,IAH,"Houston, TX",701,701,0,18,719,840,7,840,847,7,0,,0,N,159,166,141,1,854,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4276,EV,N14105,4276,11618,EWR,"Newark, NJ",10994,CHS,"Charleston, SC",1555,1603,8,22,1625,1813,10,1818,1823,5,0,,0,N,143,140,108,1,628,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4277,EV,N11107,4277,11618,EWR,"Newark, NJ",13931,ORF,"Norfolk, VA",905,903,-2,30,933,1044,4,1034,1048,14,0,,0,N,89,105,71,1,284,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4280,EV,N11551,4280,10279,AMA,"Amarillo, TX",12266,IAH,"Houston, TX",655,645,-10,21,706,827,9,846,836,-10,0,,0,N,111,111,81,1,517,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4280,EV,N12195,4280,12266,IAH,"Houston, TX",11973,GPT,"Gulfport/Biloxi, MS",1005,1000,-5,17,1017,1108,4,1128,1112,-16,0,,0,N,83,72,51,1,376,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4281,EV,N29906,4281,11278,DCA,"Washington, DC",11618,EWR,"Newark, NJ",945,936,-9,16,952,1030,8,1106,1038,-28,0,,0,N,81,62,38,1,199,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4282,EV,N11539,4282,13244,MEM,"Memphis, TN",11618,EWR,"Newark, NJ",1125,1123,-2,14,1137,1446,11,1507,1457,-10,0,,0,N,162,154,129,1,946,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4283,EV,N17560,4283,11618,EWR,"Newark, NJ",14524,RIC,"Richmond, VA",756,748,-8,16,804,902,10,939,912,-27,0,,0,N,103,84,58,1,277,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4284,EV,N14558,4284,11618,EWR,"Newark, NJ",14307,PVD,"Providence, RI",915,924,9,26,950,1022,6,1025,1028,3,0,,0,N,70,64,32,1,160,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4287,EV,N16571,4287,12266,IAH,"Houston, TX",12217,HSV,"Huntsville, AL",1020,1012,-8,10,1022,1139,6,1212,1145,-27,0,,0,N,112,93,77,1,595,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4290,EV,N14977,4290,10599,BHM,"Birmingham, AL",12266,IAH,"Houston, TX",1843,1848,5,19,1907,2036,8,2045,2044,-1,0,,0,N,122,116,89,1,562,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4293,EV,N13988,4293,13930,ORD,"Chicago, IL",11146,CRW,"Charleston/Dunbar, WV",1740,1736,-4,39,1815,2022,4,2018,2026,8,0,,0,N,98,110,67,1,416,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4294,EV,N16559,4294,11618,EWR,"Newark, NJ",11267,DAY,"Dayton, OH",1620,1619,-1,18,1637,1803,7,1828,1810,-18,0,,0,N,128,111,86,1,533,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4295,EV,N16981,4295,12266,IAH,"Houston, TX",11066,CMH,"Columbus, OH",1220,1218,-2,20,1238,1549,8,1602,1557,-5,0,,0,N,162,159,131,1,986,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4296,EV,N18557,4296,12266,IAH,"Houston, TX",12278,ICT,"Wichita, KS",755,745,-10,13,758,928,5,950,933,-17,0,,0,N,115,108,90,1,542,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4299,EV,N13978,4299,10581,BGR,"Bangor, ME",11618,EWR,"Newark, NJ",1220,1211,-9,15,1226,1405,9,1410,1414,4,0,,0,N,110,123,99,1,393,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4300,EV,N12563,4300,11618,EWR,"Newark, NJ",14524,RIC,"Richmond, VA",1545,1554,9,21,1615,1712,12,1716,1724,8,0,,0,N,91,90,57,1,277,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4301,EV,N29906,4301,11618,EWR,"Newark, NJ",11278,DCA,"Washington, DC",750,747,-3,14,801,842,5,913,847,-26,0,,0,N,83,60,41,1,199,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4302,EV,N14558,4302,11042,CLE,"Cleveland, OH",11278,DCA,"Washington, DC",1840,1832,-8,11,1843,1940,3,2002,1943,-19,0,,0,N,82,71,57,1,310,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4302,EV,N18556,4302,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",1320,1319,-1,15,1334,1445,7,1507,1452,-15,0,,0,N,107,93,71,1,419,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4304,EV,N16561,4304,11140,CRP,"Corpus Christi, TX",12266,IAH,"Houston, TX",1140,1130,-10,11,1141,1217,17,1244,1234,-10,0,,0,N,64,64,36,1,201,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4305,EV,N12552,4305,14307,PVD,"Providence, RI",13930,ORD,"Chicago, IL",1635,1620,-15,16,1636,1758,24,1833,1822,-11,0,,0,N,178,182,142,1,849,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4309,EV,N15574,4309,13485,MSN,"Madison, WI",13930,ORD,"Chicago, IL",1200,1159,-1,12,1211,1243,12,1300,1255,-5,0,,0,N,60,56,32,1,108,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4312,EV,N17115,4312,11618,EWR,"Newark, NJ",11278,DCA,"Washington, DC",1837,1832,-5,15,1847,1933,3,1959,1936,-23,0,,0,N,82,64,46,1,199,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4316,EV,N14905,4316,12266,IAH,"Houston, TX",12915,LCH,"Lake Charles, LA",2125,2115,-10,11,2126,2153,7,2218,2200,-18,0,,0,N,53,45,27,1,127,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4317,EV,N16981,4317,11066,CMH,"Columbus, OH",12266,IAH,"Houston, TX",1635,1633,-2,8,1641,1759,8,1845,1807,-38,0,,0,N,190,154,138,1,986,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4320,EV,N12569,4320,12266,IAH,"Houston, TX",11982,GRK,"Killeen, TX",2155,2158,3,13,2211,2252,2,2259,2254,-5,0,,0,N,64,56,41,1,166,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4320,EV,N18557,4320,12992,LIT,"Little Rock, AR",12266,IAH,"Houston, TX",1715,1701,-14,6,1707,1812,12,1850,1824,-26,0,,0,N,95,83,65,1,374,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,4322,EV,N12563,4322,14524,RIC,"Richmond, VA",11618,EWR,"Newark, NJ",1746,1754,8,12,1806,1858,11,1920,1909,-11,0,,0,N,94,75,52,1,277,,,,,,,,,
2018-01-14,AA,AA,AA,782,AA,N508AY,782,14027,PBI,"West Palm Beach/Palm Beach, FL",14100,PHL,"Philadelphia, PA",910,904,-6,11,915,1110,4,1149,1114,-35,0,,0,N,159,130,115,1,951,,,,,,,,,
2018-01-14,AA,AA,AA,783,AA,N551UW,783,11057,CLT,"Charlotte, NC",14869,SLC,"Salt Lake City, UT",1155,1150,-5,26,1216,1415,3,1437,1418,-19,0,,0,N,282,268,239,1,1727,,,,,,,,,
2018-01-14,AA,AA,AA,784,AA,N178US,784,14679,SAN,"San Diego, CA",14100,PHL,"Philadelphia, PA",820,818,-2,20,838,1626,6,1625,1632,7,0,,0,N,305,314,288,1,2370,,,,,,,,,
2018-01-14,AA,AA,AA,785,AA,N586UW,785,10721,BOS,"Boston, MA",14100,PHL,"Philadelphia, PA",745,732,-13,29,801,907,7,923,914,-9,0,,0,N,98,102,66,1,280,,,,,,,,,
2018-01-14,AA,AA,AA,787,AA,N128UW,787,11057,CLT,"Charlotte, NC",12266,IAH,"Houston, TX",1820,1811,-9,17,1828,1946,7,2016,1953,-23,0,,0,N,176,162,138,1,912,,,,,,,,,
2018-01-14,AA,AA,AA,788,AA,N950UW,788,14100,PHL,"Philadelphia, PA",14122,PIT,"Pittsburgh, PA",1108,1108,0,21,1129,1218,5,1230,1223,-7,0,,0,N,82,75,49,1,268,,,,,,,,,
2018-01-14,AA,AA,AA,788,AA,N950UW,788,14122,PIT,"Pittsburgh, PA",14100,PHL,"Philadelphia, PA",1320,1311,-9,12,1323,1411,4,1434,1415,-19,0,,0,N,74,64,48,1,268,,,,,,,,,
2018-01-14,AA,AA,AA,789,AA,N583UW,789,11298,DFW,"Dallas/Fort Worth, TX",11057,CLT,"Charlotte, NC",1529,1524,-5,14,1538,1837,13,1855,1850,-5,0,,0,N,146,146,119,1,936,,,,,,,,,
2018-01-14,AA,AA,AA,790,AA,N172US,790,14100,PHL,"Philadelphia, PA",14679,SAN,"San Diego, CA",1810,1900,50,19,1919,2130,2,2115,2132,17,0,,0,N,365,332,311,1,2370,10,0,0,0,7,,,,
